SCOUT
Scattergun, Pistol, Bat, (not applicable)
Iron Bomber, Tide Turner, Nessie's Nine Iron, (not applicable)
Iron Bomber, Tide Turner, Pain Train, (not applicable)
Iron Bomber, Tide Turner, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Tide Turner, Claidheamh Mòr, (not applicable)
Iron Bomber, Tide Turner, Ullapool Caber, (not applicable)
Iron Bomber, Tide Turner, Half-Zatoichi, (not applicable)
Iron Bomber, Tide Turner, Persian Persuader, (not applicable)
Iron Bomber, Scottish Resistance, Frying Pan, (not applicable)
Iron Bomber, Scottish Resistance, Conscientious Objector, (not applicable)
Iron Bomber, Scottish Resistance, Freedom Staff, (not applicable)
Iron Bomber, Scottish Resistance, Bat Outta Hell, (not applicable)
Iron Bomber, Scottish Resistance, Memory Maker, (not applicable)
Iron Bomber, Scottish Resistance, Ham Shank, (not applicable)
Iron Bomber, Scottish Resistance, Necro Smasher, (not applicable)
Iron Bomber, Scottish Resistance, Crossing Guard, (not applicable)
Iron Bomber, Scottish Resistance, Prinny Machete, (not applicable)
Iron Bomber, Scottish Resistance, Saxxy, (not applicable)
Iron Bomber, Scottish Resistance, Golden Frying Pan, (not applicable)
Iron Bomber, Scottish Resistance, Bottle, (not applicable)
Iron Bomber, Scottish Resistance, Scottish Handshake, (not applicable)
Iron Bomber, Scottish Resistance, Eyelander, (not applicable)
Iron Bomber, Scottish Resistance, Horseless Headless Horsemann's Headtaker, (not applicable)
Iron Bomber, Scottish Resistance, Nessie's Nine Iron, (not applicable)
Iron Bomber, Scottish Resistance, Pain Train, (not applicable)
Iron Bomber, Scottish Resistance, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Scottish Resistance, Claidheamh Mòr, (not applicable)
Iron Bomber, Scottish Resistance, Ullapool Caber, (not applicable)
Iron Bomber, Scottish Resistance, Half-Zatoichi, (not applicable)
Iron Bomber, Scottish Resistance, Persian Persuader, (not applicable)
Iron Bomber, Quickiebomb Launcher, Frying Pan, (not applicable)
Iron Bomber, Quickiebomb Launcher, Conscientious Objector, (not applicable)
Iron Bomber, Quickiebomb Launcher, Freedom Staff, (not applicable)
Iron Bomber, Quickiebomb Launcher, Bat Outta Hell, (not applicable)
Iron Bomber, Quickiebomb Launcher, Memory Maker, (not applicable)
Iron Bomber, Quickiebomb Launcher, Ham Shank, (not applicable)
Iron Bomber, Quickiebomb Launcher, Necro Smasher, (not applicable)
Iron Bomber, Quickiebomb Launcher, Crossing Guard, (not applicable)
Iron Bomber, Quickiebomb Launcher, Prinny Machete, (not applicable)
Iron Bomber, Quickiebomb Launcher, Saxxy, (not applicable)
Iron Bomber, Quickiebomb Launcher, Golden Frying Pan, (not applicable)
Iron Bomber, Quickiebomb Launcher, Bottle, (not applicable)
Iron Bomber, Quickiebomb Launcher, Scottish Handshake, (not applicable)
Iron Bomber, Quickiebomb Launcher, Eyelander, (not applicable)
Iron Bomber, Quickiebomb Launcher, Horseless Headless Horsemann's Headtaker, (not applicable)
Iron Bomber, Quickiebomb Launcher, Nessie's Nine Iron, (not applicable)
Iron Bomber, Quickiebomb Launcher, Pain Train, (not applicable)
Iron Bomber, Quickiebomb Launcher, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Quickiebomb Launcher, Claidheamh Mòr, (not applicable)
Iron Bomber, Quickiebomb Launcher, Ullapool Caber, (not applicable)
Iron Bomber, Quickiebomb Launcher, Half-Zatoichi, (not applicable)
Iron Bomber, Quickiebomb Launcher, Persian Persuader, (not applicable)
Loose Cannon, Stickybomb Launcher, Frying Pan, (not applicable)
Loose Cannon, Stickybomb Launcher, Conscientious Objector, (not applicable)
Loose Cannon, Stickybomb Launcher, Freedom Staff, (not applicable)
Loose Cannon, Stickybomb Launcher, Bat Outta Hell, (not applicable)
Loose Cannon, Stickybomb Launcher, Memory Maker, (not applicable)
Loose Cannon, Stickybomb Launcher, Ham Shank, (not applicable)
Loose Cannon, Stickybomb Launcher, Necro Smasher, (not applicable)
Loose Cannon, Stickybomb Launcher, Crossing Guard, (not applicable)
Loose Cannon, Stickybomb Launcher, Prinny Machete, (not applicable)
Loose Cannon, Stickybomb Launcher, Saxxy, (not applicable)
Loose Cannon, Stickybomb Launcher, Golden Frying Pan, (not applicable)
Loose Cannon, Stickybomb Launcher, Bottle, (not applicable)
Loose Cannon, Stickybomb Launcher, Scottish Handshake, (not applicable)
Loose Cannon, Stickybomb Launcher, Eyelander, (not applicable)
Loose Cannon, Stickybomb Launcher, Horseless Headless Horsemann's Headtaker, (not applicable)
Loose Cannon, Stickybomb Launcher, Nessie's Nine Iron, (not applicable)
Loose Cannon, Stickybomb Launcher, Pain Train, (not applicable)
Loose Cannon, Stickybomb Launcher, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Stickybomb Launcher, Claidheamh Mòr, (not applicable)
Loose Cannon, Stickybomb Launcher, Ullapool Caber, (not applicable)
Loose Cannon, Stickybomb Launcher, Half-Zatoichi, (not applicable)
Loose Cannon, Stickybomb Launcher, Persian Persuader, (not applicable)
Loose Cannon, Sticky Jumper, Frying Pan, (not applicable)
Loose Cannon, Sticky Jumper, Conscientious Objector, (not applicable)
Loose Cannon, Sticky Jumper, Freedom Staff, (not applicable)
Loose Cannon, Sticky Jumper, Bat Outta Hell, (not applicable)
Loose Cannon, Sticky Jumper, Memory Maker, (not applicable)
Loose Cannon, Sticky Jumper, Ham Shank, (not applicable)
Loose Cannon, Sticky Jumper, Necro Smasher, (not applicable)
Loose Cannon, Sticky Jumper, Crossing Guard, (not applicable)
Loose Cannon, Sticky Jumper, Prinny Machete, (not applicable)
Loose Cannon, Sticky Jumper, Saxxy, (not applicable)
Loose Cannon, Sticky Jumper, Golden Frying Pan, (not applicable)
Loose Cannon, Sticky Jumper, Bottle, (not applicable)
Loose Cannon, Sticky Jumper, Scottish Handshake, (not applicable)
Loose Cannon, Sticky Jumper, Eyelander, (not applicable)
Loose Cannon, Sticky Jumper, Horseless Headless Horsemann's Headtaker, (not applicable)
Loose Cannon, Sticky Jumper, Nessie's Nine Iron, (not applicable)
Loose Cannon, Sticky Jumper, Pain Train, (not applicable)
Loose Cannon, Sticky Jumper, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Sticky Jumper, Claidheamh Mòr, (not applicable)
Loose Cannon, Sticky Jumper, Ullapool Caber, (not applicable)
Loose Cannon, Sticky Jumper, Half-Zatoichi, (not applicable)
Loose Cannon, Sticky Jumper, Persian Persuader, (not applicable)
Loose Cannon, Chargin' Targe, Frying Pan, (not applicable)
Loose Cannon, Chargin' Targe, Conscientious Objector, (not applicable)
Loose Cannon, Chargin' Targe, Freedom Staff, (not applicable)
Loose Cannon, Chargin' Targe, Bat Outta Hell, (not applicable)
Loose Cannon, Chargin' Targe, Memory Maker, (not applicable)
Loose Cannon, Chargin' Targe, Ham Shank, (not applicable)
Loose Cannon, Chargin' Targe, Necro Smasher, (not applicable)
Loose Cannon, Chargin' Targe, Crossing Guard, (not applicable)
Loose Cannon, Chargin' Targe, Prinny Machete, (not applicable)
Loose Cannon, Chargin' Targe, Saxxy, (not applicable)
Loose Cannon, Chargin' Targe, Golden Frying Pan, (not applicable)
Loose Cannon, Chargin' Targe, Bottle, (not applicable)
Loose Cannon, Chargin' Targe, Scottish Handshake, (not applicable)
Loose Cannon, Chargin' Targe, Eyelander, (not applicable)
Loose Cannon, Chargin' Targe, Horseless Headless Horsemann's Headtaker, (not applicable)
Loose Cannon, Chargin' Targe, Nessie's Nine Iron, (not applicable)
Loose Cannon, Chargin' Targe, Pain Train, (not applicable)
Loose Cannon, Chargin' Targe, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Chargin' Targe, Claidheamh Mòr, (not applicable)
Loose Cannon, Chargin' Targe, Ullapool Caber, (not applicable)
Loose Cannon, Chargin' Targe, Half-Zatoichi, (not applicable)
Loose Cannon, Chargin' Targe, Persian Persuader, (not applicable)
Loose Cannon, Splendid Screen, Frying Pan, (not applicable)
Loose Cannon, Splendid Screen, Conscientious Objector, (not applicable)
Loose Cannon, Splendid Screen, Freedom Staff, (not applicable)
Loose Cannon, Splendid Screen, Bat Outta Hell, (not applicable)
Loose Cannon, Splendid Screen, Memory Maker, (not applicable)
Loose Cannon, Splendid Screen, Ham Shank, (not applicable)
Loose Cannon, Splendid Screen, Necro Smasher, (not applicable)
Loose Cannon, Splendid Screen, Crossing Guard, (not applicable)
Loose Cannon, Splendid Screen, Prinny Machete, (not applicable)
Loose Cannon, Splendid Screen, Saxxy, (not applicable)
Loose Cannon, Splendid Screen, Golden Frying Pan, (not applicable)
Loose Cannon, Splendid Screen, Bottle, (not applicable)
Loose Cannon, Splendid Screen, Scottish Handshake, (not applicable)
Loose Cannon, Splendid Screen, Eyelander, (not applicable)
Loose Cannon, Splendid Screen, Horseless Headless Horsemann's Headtaker, (not applicable)
Loose Cannon, Splendid Screen, Nessie's Nine Iron, (not applicable)
Loose Cannon, Splendid Screen, Pain Train, (not applicable)
Loose Cannon, Splendid Screen, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Splendid Screen, Claidheamh Mòr, (not applicable)
Loose Cannon, Splendid Screen, Ullapool Caber, (not applicable)
Loose Cannon, Splendid Screen, Half-Zatoichi, (not applicable)
Loose Cannon, Splendid Screen, Persian Persuader, (not applicable)
Loose Cannon, Tide Turner, Frying Pan, (not applicable)
Loose Cannon, Tide Turner, Conscientious Objector, (not applicable)
Loose Cannon, Tide Turner, Freedom Staff, (not applicable)
Loose Cannon, Tide Turner, Bat Outta Hell, (not applicable)
Loose Cannon, Tide Turner, Memory Maker, (not applicable)
Loose Cannon, Tide Turner, Ham Shank, (not applicable)
Loose Cannon, Tide Turner, Necro Smasher, (not applicable)
Loose Cannon, Tide Turner, Crossing Guard, (not applicable)
Loose Cannon, Tide Turner, Prinny Machete, (not applicable)
Loose Cannon, Tide Turner, Saxxy, (not applicable)
Loose Cannon, Tide Turner, Golden Frying Pan, (not applicable)
Loose Cannon, Tide Turner, Bottle, (not applicable)
Loose Cannon, Tide Turner, Scottish Handshake, (not applicable)
Loose Cannon, Tide Turner, Eyelander, (not applicable)
Loose Cannon, Tide Turner, Horseless Headless Horsemann's Headtaker, (not applicable)
Loose Cannon, Tide Turner, Nessie's Nine Iron, (not applicable)
Loose Cannon, Tide Turner, Pain Train, (not applicable)
Loose Cannon, Tide Turner, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Tide Turner, Claidheamh Mòr, (not applicable)
Loose Cannon, Tide Turner, Ullapool Caber, (not applicable)
Loose Cannon, Tide Turner, Half-Zatoichi, (not applicable)
Loose Cannon, Tide Turner, Persian Persuader, (not applicable)
Loose Cannon, Scottish Resistance, Frying Pan, (not applicable)
Loose Cannon, Scottish Resistance, Conscientious Objector, (not applicable)
Loose Cannon, Scottish Resistance, Freedom Staff, (not applicable)
Loose Cannon, Scottish Resistance, Bat Outta Hell, (not applicable)
Loose Cannon, Scottish Resistance, Memory Maker, (not applicable)
Loose Cannon, Scottish Resistance, Ham Shank, (not applicable)
Loose Cannon, Scottish Resistance, Necro Smasher, (not applicable)
Loose Cannon, Scottish Resistance, Crossing Guard, (not applicable)
Loose Cannon, Scottish Resistance, Prinny Machete, (not applicable)
Loose Cannon, Scottish Resistance, Saxxy, (not applicable)
Loose Cannon, Scottish Resistance, Golden Frying Pan, (not applicable)
Loose Cannon, Scottish Resistance, Bottle, (not applicable)
Loose Cannon, Scottish Resistance, Scottish Handshake, (not applicable)
Loose Cannon, Scottish Resistance, Eyelander, (not applicable)
Loose Cannon, Scottish Resistance, Horseless Headless Horsemann's Headtaker, (not applicable)
Loose Cannon, Scottish Resistance, Nessie's Nine Iron, (not applicable)
Loose Cannon, Scottish Resistance, Pain Train, (not applicable)
Loose Cannon, Scottish Resistance, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Scottish Resistance, Claidheamh Mòr, (not applicable)
Loose Cannon, Scottish Resistance, Ullapool Caber, (not applicable)
Loose Cannon, Scottish Resistance, Half-Zatoichi, (not applicable)
Loose Cannon, Scottish Resistance, Persian Persuader, (not applicable)
Loose Cannon, Quickiebomb Launcher, Frying Pan, (not applicable)
Loose Cannon, Quickiebomb Launcher, Conscientious Objector, (not applicable)
Loose Cannon, Quickiebomb Launcher, Freedom Staff, (not applicable)
Loose Cannon, Quickiebomb Launcher, Bat Outta Hell, (not applicable)
Loose Cannon, Quickiebomb Launcher, Memory Maker, (not applicable)
Loose Cannon, Quickiebomb Launcher, Ham Shank, (not applicable)
Loose Cannon, Quickiebomb Launcher, Necro Smasher, (not applicable)
Loose Cannon, Quickiebomb Launcher, Crossing Guard, (not applicable)
Loose Cannon, Quickiebomb Launcher, Prinny Machete, (not applicable)
Loose Cannon, Quickiebomb Launcher, Saxxy, (not applicable)
Loose Cannon, Quickiebomb Launcher, Golden Frying Pan, (not applicable)
Loose Cannon, Quickiebomb Launcher, Bottle, (not applicable)
Loose Cannon, Quickiebomb Launcher, Scottish Handshake, (not applicable)
Loose Cannon, Quickiebomb Launcher, Eyelander, (not applicable)
Loose Cannon, Quickiebomb Launcher, Horseless Headless Horsemann's Headtaker, (not applicable)
Loose Cannon, Quickiebomb Launcher, Nessie's Nine Iron, (not applicable)
Loose Cannon, Quickiebomb Launcher, Pain Train, (not applicable)
Loose Cannon, Quickiebomb Launcher, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Quickiebomb Launcher, Claidheamh Mòr, (not applicable)
Loose Cannon, Quickiebomb Launcher, Ullapool Caber, (not applicable)
Loose Cannon, Quickiebomb Launcher, Half-Zatoichi, (not applicable)
Loose Cannon, Quickiebomb Launcher, Persian Persuader, (not applicable)
Loch-n-Load, Stickybomb Launcher, Frying Pan, (not applicable)
Loch-n-Load, Stickybomb Launcher, Conscientious Objector, (not applicable)
Loch-n-Load, Stickybomb Launcher, Freedom Staff, (not applicable)
Loch-n-Load, Stickybomb Launcher, Bat Outta Hell, (not applicable)
Loch-n-Load, Stickybomb Launcher, Memory Maker, (not applicable)
Loch-n-Load, Stickybomb Launcher, Ham Shank, (not applicable)
Loch-n-Load, Stickybomb Launcher, Necro Smasher, (not applicable)
Loch-n-Load, Stickybomb Launcher, Crossing Guard, (not applicable)
Loch-n-Load, Stickybomb Launcher, Prinny Machete, (not applicable)
Loch-n-Load, Stickybomb Launcher, Saxxy, (not applicable)
Loch-n-Load, Stickybomb Launcher, Golden Frying Pan, (not applicable)
Loch-n-Load, Stickybomb Launcher, Bottle, (not applicable)
Loch-n-Load, Stickybomb Launcher, Scottish Handshake, (not applicable)
Loch-n-Load, Stickybomb Launcher, Eyelander, (not applicable)
Loch-n-Load, Stickybomb Launcher, Horseless Headless Horsemann's Headtaker, (not applicable)
Loch-n-Load, Stickybomb Launcher, Nessie's Nine Iron, (not applicable)
Loch-n-Load, Stickybomb Launcher, Pain Train, (not applicable)
Loch-n-Load, Stickybomb Launcher, Scotsman's Skullcutter, (not applicable)
Loch-n-Load, Stickybomb Launcher, Claidheamh Mòr, (not applicable)
Loch-n-Load, Stickybomb Launcher, Ullapool Caber, (not applicable)
Loch-n-Load, Stickybomb Launcher, Half-Zatoichi, (not applicable)
Loch-n-Load, Stickybomb Launcher, Persian Persuader, (not applicable)
Loch-n-Load, Sticky Jumper, Frying Pan, (not applicable)
Loch-n-Load, Sticky Jumper, Conscientious Objector, (not applicable)
Loch-n-Load, Sticky Jumper, Freedom Staff, (not applicable)
Loch-n-Load, Sticky Jumper, Bat Outta Hell, (not applicable)
Loch-n-Load, Sticky Jumper, Memory Maker, (not applicable)
Loch-n-Load, Sticky Jumper, Ham Shank, (not applicable)
Loch-n-Load, Sticky Jumper, Necro Smasher, (not applicable)
Loch-n-Load, Sticky Jumper, Crossing Guard, (not applicable)
Loch-n-Load, Sticky Jumper, Prinny Machete, (not applicable)
Loch-n-Load, Sticky Jumper, Saxxy, (not applicable)
Loch-n-Load, Sticky Jumper, Golden Frying Pan, (not applicable)
Loch-n-Load, Sticky Jumper, Bottle, (not applicable)
Loch-n-Load, Sticky Jumper, Scottish Handshake, (not applicable)
Loch-n-Load, Sticky Jumper, Eyelander, (not applicable)
Loch-n-Load, Sticky Jumper, Horseless Headless Horsemann's Headtaker, (not applicable)
Loch-n-Load, Sticky Jumper, Nessie's Nine Iron, (not applicable)
Loch-n-Load, Sticky Jumper, Pain Train, (not applicable)
Loch-n-Load, Sticky Jumper, Scotsman's Skullcutter, (not applicable)
Loch-n-Load, Sticky Jumper, Claidheamh Mòr, (not applicable)
Loch-n-Load, Sticky Jumper, Ullapool Caber, (not applicable)
Loch-n-Load, Sticky Jumper, Half-Zatoichi, (not applicable)
Loch-n-Load, Sticky Jumper, Persian Persuader, (not applicable)
Loch-n-Load, Chargin' Targe, Frying Pan, (not applicable)
Loch-n-Load, Chargin' Targe, Conscientious Objector, (not applicable)
Loch-n-Load, Chargin' Targe, Freedom Staff, (not applicable)
Loch-n-Load, Chargin' Targe, Bat Outta Hell, (not applicable)
Loch-n-Load, Chargin' Targe, Memory Maker, (not applicable)
Loch-n-Load, Chargin' Targe, Ham Shank, (not applicable)
Loch-n-Load, Chargin' Targe, Necro Smasher, (not applicable)
Loch-n-Load, Chargin' Targe, Crossing Guard, (not applicable)
